city,country_iso,iso3_r250_id,year,month,kwh_diff,price_usd_per_kwh,total_savings_usd
22_9949,ITA,380.0,2019,7,55154.74515111353,0.168,9265.997185387074
22_9949,ITA,380.0,2019,8,49574.54242286513,0.168,8328.523127041342
22_9949,ITA,380.0,2019,9,52447.63473341135,0.168,8811.202635213107
22_9949,ITA,380.0,2019,10,24698.52821255492,0.168,4149.352739709227
22_9949,ITA,380.0,2019,11,17915.671101033677,0.168,3009.832744973658
22_9950,ITA,380.0,2019,6,95466.96870308144,0.168,16038.450742117682
22_9950,ITA,380.0,2019,7,78712.86004778076,0.168,13223.760488027168
22_9950,ITA,380.0,2019,8,166798.93101248835,0.168,28022.220410098045
22_9950,ITA,380.0,2019,9,114879.7912932291,0.168,19299.80493726249
22_9950,ITA,380.0,2019,10,54813.43974736591,0.168,9208.657877557473
22_9952,ITA,380.0,2019,5,1592.1399214218632,0.168,267.47950679887305
22_9952,ITA,380.0,2019,6,9021.180128573911,0.168,1515.5582616004172
22_9952,ITA,380.0,2019,7,5976.290092881817,0.168,1004.0167356041452
22_9952,ITA,380.0,2019,8,4334.664869439967,0.168,728.2236980659145
22_9952,ITA,380.0,2019,9,8911.46087463645,0.168,1497.1254269389235
22_9952,ITA,380.0,2019,10,1904.6802187726255,0.168,319.9862767538011
22_9952,ITA,380.0,2019,11,2745.1841688537097,0.168,461.19094036742325
22_9958,ITA,380.0,2019,5,18948.04674146168,0.168,3183.271852565562
22_9958,ITA,380.0,2019,6,115417.9284762864,0.168,19390.21198401612
22_9958,ITA,380.0,2019,7,132637.310339007,0.168,22283.068136953178
22_9958,ITA,380.0,2019,8,151141.64204874364,0.168,25391.79586418893
22_9958,ITA,380.0,2019,9,106628.23474373428,0.168,17913.543436947362
22_9958,ITA,380.0,2019,10,60429.68272616039,0.168,10152.186697994946
22_9958,ITA,380.0,2019,11,26430.944063223706,0.168,4440.398602621583
22_9959,ITA,380.0,2019,6,1610.3945228857792,0.168,270.5462798448109
22_9959,ITA,380.0,2019,7,1180.9476883117266,0.168,198.39921163637007
22_9959,ITA,380.0,2019,8,3552.3586582426115,0.168,596.7962545847588
22_9959,ITA,380.0,2019,9,3891.556374156124,0.168,653.7814708582289
22_9959,ITA,380.0,2019,10,904.6036122119796,0.168,151.9734068516126
22_9961,ITA,380.0,2019,6,39725.91030592514,0.168,6673.9529313954245
22_9961,ITA,380.0,2019,7,42520.81550235367,0.168,7143.497004395416
22_9961,ITA,380.0,2019,8,50913.51319992035,0.168,8553.470217586619
22_9961,ITA,380.0,2019,9,28691.22239181238,0.168,4820.12536182448
22_9961,ITA,380.0,2019,10,22630.71736869051,0.168,3801.9605179400064
22_9966,ITA,380.0,2019,5,37763.07620090536,0.168,6344.1968017521
22_9966,ITA,380.0,2019,6,347752.2982481244,0.168,58422.3861056849
22_9966,ITA,380.0,2019,7,464969.9447602749,0.168,78114.95071972618
22_9966,ITA,380.0,2019,8,479619.76656266674,0.168,80576.12078252801
22_9966,ITA,380.0,2019,9,321048.69926600566,0.168,53936.18147668895
22_9966,ITA,380.0,2019,10,139913.83054578412,0.168,23505.52353169173
22_9968,ITA,380.0,2019,6,10970.946327519128,0.168,1843.1189830232136
22_9968,ITA,380.0,2019,7,6083.812738037484,0.168,1022.0805399902974
22_9968,ITA,380.0,2019,8,15686.159147981536,0.168,2635.2747368608984
22_9968,ITA,380.0,2019,9,4499.502018246183,0.168,755.9163390653588
22_9968,ITA,380.0,2019,10,2765.342196799364,0.168,464.5774890622932
22_9969,ITA,380.0,2019,5,32320.582182449856,0.168,5429.8578066515765
22_9969,ITA,380.0,2019,6,207159.6562439392,0.168,34802.822248981785
22_9969,ITA,380.0,2019,7,243512.70892195465,0.168,40910.13509888839
22_9969,ITA,380.0,2019,8,269724.04405316984,0.168,45313.63940093254
22_9969,ITA,380.0,2019,9,181981.7311356525,0.168,30572.930830789614
22_9969,ITA,380.0,2019,10,81998.0150331045,0.168,13775.666525561555
22_9969,ITA,380.0,2019,11,35725.57137851378,0.168,6001.895991590315
22_9971,ITA,380.0,2019,6,10411.179078243407,0.168,1749.0780851448926
22_9971,ITA,380.0,2019,7,11304.635861954352,0.168,1899.1788248083317
22_9971,ITA,380.0,2019,8,16272.121656442036,0.168,2733.7164382822625
22_9971,ITA,380.0,2019,9,7738.801924280443,0.168,1300.1187232791144
22_9971,ITA,380.0,2019,10,1589.0452804325323,0.168,266.9596071126655
22_9972,ITA,380.0,2019,5,42373.22958756601,0.168,7118.702570711091
22_9972,ITA,380.0,2019,6,339791.0702519104,0.168,57084.89980232096
22_9972,ITA,380.0,2019,7,410072.4049004283,0.168,68892.16402327197
22_9972,ITA,380.0,2019,8,439959.4651529599,0.168,73913.19014569727
22_9972,ITA,380.0,2019,9,275870.2935016265,0.168,46346.20930827326
22_9972,ITA,380.0,2019,10,133148.89507120603,0.168,22369.01437196261
22_9972,ITA,380.0,2019,11,42395.051968718566,0.168,7122.36873074472
22_9974,ITA,380.0,2019,6,16701.317975373575,0.168,2805.8214198627606
22_9974,ITA,380.0,2019,7,5643.08410962985,0.168,948.0381304178148
22_9974,ITA,380.0,2019,8,20501.677883490906,0.168,3444.281884426472
22_9974,ITA,380.0,2019,9,27651.059969420294,0.168,4645.3780748626095
22_9974,ITA,380.0,2019,10,19696.942983768087,0.168,3309.086421273039
22_9974,ITA,380.0,2019,11,18427.31564906549,0.168,3095.7890290430028
22_9975,ITA,380.0,2019,5,8140.317880586162,0.168,1367.5734039384752
22_9975,ITA,380.0,2019,6,19076.222379058825,0.168,3204.8053596818827
22_9975,ITA,380.0,2019,7,28888.497832056317,0.168,4853.267635785461
22_9975,ITA,380.0,2019,8,7343.927074921156,0.168,1233.7797485867543
22_9975,ITA,380.0,2019,9,11030.717772296555,0.168,1853.1605857458212
22_9975,ITA,380.0,2019,10,2047.9620303307024,0.168,344.057621095558
22_9978,ITA,380.0,2019,6,35716.82866020392,0.168,6000.427214914259
22_9978,ITA,380.0,2019,7,22110.20037618101,0.168,3714.51366319841
22_9978,ITA,380.0,2019,8,28816.699049323568,0.168,4841.20544028636
22_9978,ITA,380.0,2019,9,23658.09369857624,0.168,3974.559741360808
22_9978,ITA,380.0,2019,10,25369.92366605888,0.168,4262.147175897892
22_9980,ITA,380.0,2019,5,2667.4005793321567,0.168,448.12329732780233
22_9980,ITA,380.0,2019,6,19926.399900806853,0.168,3347.635183335552
22_9980,ITA,380.0,2019,7,4193.081875234251,0.168,704.4377550393542
22_9980,ITA,380.0,2019,8,4534.708513293211,0.168,761.8310302332594
22_9980,ITA,380.0,2019,9,16958.879140681882,0.168,2849.0916956345563
22_9980,ITA,380.0,2019,10,2758.4140449794304,0.168,463.4135595565443
22_9980,ITA,380.0,2019,11,5412.597666577559,0.168,909.31640798503
22_9981,ITA,380.0,2019,6,13955.64044410895,0.168,2344.547594610304
22_9981,ITA,380.0,2019,7,4610.79955490679,0.168,774.6143252243407
22_9981,ITA,380.0,2019,8,12300.197710992868,0.168,2066.433215446802
22_9981,ITA,380.0,2019,9,2559.7228359136334,0.168,430.0334364334904
22_9983,ITA,380.0,2019,5,673.9598366832691,0.168,113.22525256278922
22_9983,ITA,380.0,2019,6,12387.029706666674,0.168,2081.020990720001
22_9983,ITA,380.0,2019,7,5740.066429865436,0.168,964.3311602173932
22_9983,ITA,380.0,2019,8,11215.92133242086,0.168,1884.2747838467048
22_9983,ITA,380.0,2019,9,14871.824645224156,0.168,2498.4665403976583
22_9983,ITA,380.0,2019,10,5256.882030046829,0.168,883.1561810478673
22_9983,ITA,380.0,2019,11,3765.307834571088,0.168,632.5717162079428
22_9986,ITA,380.0,2019,5,3832.303466147956,0.168,643.8269823128566
22_9986,ITA,380.0,2019,6,6042.942901894176,0.168,1015.2144075182216
22_9986,ITA,380.0,2019,7,10769.66393261262,0.168,1809.3035406789204
22_9986,ITA,380.0,2019,8,7174.066245939719,0.168,1205.243129317873
22_9986,ITA,380.0,2019,9,8943.229512251019,0.168,1502.4625580581712
22_9986,ITA,380.0,2019,10,3020.9958071112314,0.168,507.5272955946869
22_9988,ITA,380.0,2019,5,4166.733043899244,0.168,700.011151375073
22_9988,ITA,380.0,2019,6,2344.4153362368315,0.168,393.8617764877877
22_9988,ITA,380.0,2019,7,11722.329745877145,0.168,1969.35139730736
22_9988,ITA,380.0,2019,8,5079.766463449281,0.168,853.4007658594793
22_9988,ITA,380.0,2019,9,7814.947962366748,0.168,1312.9112576776138
22_9988,ITA,380.0,2019,10,2792.8863339440577,0.168,469.20490410260174
22_9988,ITA,380.0,2019,11,493.7063197863526,0.168,82.94266172410724
22_9989,ITA,380.0,2019,4,17600.318239865373,0.168,2956.8534642973827
22_9989,ITA,380.0,2019,5,6227.495039792898,0.168,1046.2191666852068
22_9989,ITA,380.0,2019,6,7826.069938031714,0.168,1314.779749589328
22_9989,ITA,380.0,2019,7,7968.0605065519185,0.168,1338.6341651007224
22_9989,ITA,380.0,2019,8,10084.242352251911,0.168,1694.1527151783212
22_9989,ITA,380.0,2019,9,2299.915279634034,0.168,386.3857669785177
22_9989,ITA,380.0,2019,10,8300.761497144465,0.168,1394.5279315202704
22_9989,ITA,380.0,2019,11,2166.220228138821,0.168,363.92499832732193
22_9993,ITA,380.0,2019,5,2633.253396189948,0.168,442.3865705599113
22_9993,ITA,380.0,2019,6,9199.761825264275,0.168,1545.5599866443984
22_9993,ITA,380.0,2019,7,25407.63827268669,0.168,4268.483229811364
22_9993,ITA,380.0,2019,8,19147.04293694238,0.168,3216.70321340632
22_9993,ITA,380.0,2019,9,33049.99471336969,0.168,5552.399111846108
22_9993,ITA,380.0,2019,10,7345.127313384522,0.168,1233.9813886486
22_9993,ITA,380.0,2019,11,31464.56011288815,0.168,5286.046098965209
22_9995,ITA,380.0,2019,5,3243.5406156210925,0.168,544.9148234243436
22_9995,ITA,380.0,2019,6,10453.350573941312,0.168,1756.1628964221406
22_9995,ITA,380.0,2019,7,7634.854678065174,0.168,1282.6555859149494
22_9995,ITA,380.0,2019,8,6750.656269040329,0.168,1134.1102531987754
22_9995,ITA,380.0,2019,9,8812.536963882369,0.168,1480.506209932238
22_9995,ITA,380.0,2019,10,6616.792843356616,0.168,1111.6211976839115
22_9996,ITA,380.0,2019,5,5805.004580302594,0.168,975.240769490836
22_9996,ITA,380.0,2019,6,14586.709358067244,0.168,2450.5671721552967
22_9996,ITA,380.0,2019,7,12573.84827706161,0.168,2112.4065105463505
22_9996,ITA,380.0,2019,8,13993.108856852878,0.168,2350.842287951284
22_9996,ITA,380.0,2019,9,4627.957968604869,0.168,777.4969387256181
22_9996,ITA,380.0,2019,10,2834.4101061946003,0.168,476.18089784069286
22_9996,ITA,380.0,2019,11,693.8720526346791,0.168,116.5705048426261
22_9997,ITA,380.0,2019,5,530.012186982015,0.168,89.04204741297853
22_9997,ITA,380.0,2019,6,3445.573297586147,0.168,578.8563139944728
22_9997,ITA,380.0,2019,7,3135.408273486712,0.168,526.7485899457675
22_9997,ITA,380.0,2019,8,602.4387062507478,0.168,101.20970265012564
22_9997,ITA,380.0,2019,9,1308.821460851447,0.168,219.8820054230431
22_9997,ITA,380.0,2019,10,484.169943028552,0.168,81.34055042879673
22_9997,ITA,380.0,2019,11,515.2718505953608,0.168,86.56567090002062
22_9998,ITA,380.0,2019,5,2559.2189958136987,0.168,429.9487912967014
22_9998,ITA,380.0,2019,6,6671.662664725121,0.168,1120.8393276738204
22_9998,ITA,380.0,2019,8,17232.55097714933,0.168,2895.068564161088
22_9998,ITA,380.0,2019,9,4591.30581969595,0.168,771.3393777089196
22_9998,ITA,380.0,2019,10,8526.509134956177,0.168,1432.453534672638
22_9998,ITA,380.0,2019,11,2451.761130530421,0.168,411.8958699291108
22_9999,ITA,380.0,2019,5,4421.0717883829175,0.168,742.7400604483302
22_9999,ITA,380.0,2019,6,35049.64492445706,0.168,5888.3403473087865
22_9999,ITA,380.0,2019,7,32972.89408316408,0.168,5539.446205971566
22_9999,ITA,380.0,2019,8,17213.549631975457,0.168,2891.876338171877
22_9999,ITA,380.0,2019,9,25855.87534312553,0.168,4343.78705764509
22_9999,ITA,380.0,2019,10,11309.116677425538,0.168,1899.9316018074903
22_9999,ITA,380.0,2019,11,6035.322710981453,0.168,1013.9342154448842
23_58736,ITA,380.0,2019,5,28532.45459347825,0.168,4793.452371704347
23_58736,ITA,380.0,2019,6,180893.39846008408,0.168,30390.09094129413
23_58736,ITA,380.0,2019,7,98371.1613648411,0.168,16526.355109293305
23_58736,ITA,380.0,2019,8,76470.03730932933,0.168,12846.96626796733
23_58736,ITA,380.0,2019,9,67132.09712284754,0.168,11278.192316638388
23_58740,ITA,380.0,2019,5,30315.569981951376,0.168,5093.015756967831
23_58740,ITA,380.0,2019,6,49598.08496534321,0.168,8332.47827417766
23_58740,ITA,380.0,2019,7,2544.048053771636,0.168,427.4000730336349
23_58740,ITA,380.0,2019,8,6214.030092797475,0.168,1043.957055589976
23_58740,ITA,380.0,2019,9,15378.328866436625,0.168,2583.559249561353
23_58740,ITA,380.0,2019,10,26601.838195384295,0.168,4469.108816824562
23_58748,ITA,380.0,2019,5,51338.88430228099,0.168,8624.932562783206
23_58748,ITA,380.0,2019,6,47177.61920165663,0.168,7925.840025878314
23_58748,ITA,380.0,2019,7,19525.979346034183,0.168,3280.364530133743
23_58748,ITA,380.0,2019,8,34685.63040296066,0.168,5827.185907697392
23_58748,ITA,380.0,2019,9,12088.03835519708,0.168,2030.7904436731096
23_58749,ITA,380.0,2019,6,32024.322120542583,0.168,5380.086116251155
23_58749,ITA,380.0,2019,7,119201.82199827106,0.168,20025.90609570954
23_58749,ITA,380.0,2019,8,74057.224043887,0.168,12441.613639373018
23_58749,ITA,380.0,2019,9,49150.09639903712,0.168,8257.216195038238
23_58762,ITA,380.0,2019,5,25312.247584769764,0.168,4252.45759424132
23_58762,ITA,380.0,2019,6,7596.316289885591,0.168,1276.1811367007792
23_58762,ITA,380.0,2019,7,5523.082678861521,0.168,927.8778900487356
23_58762,ITA,380.0,2019,8,10520.556626358555,0.168,1767.4535132282374
23_58762,ITA,380.0,2019,9,3688.290793753353,0.168,619.6328533505633
23_58763,ITA,380.0,2019,5,110550.70235435924,0.168,18572.517995532355
23_58763,ITA,380.0,2019,6,571519.153264407,0.168,96015.21774842036
23_58763,ITA,380.0,2019,7,972884.1131608306,0.168,163444.53101101954
23_58763,ITA,380.0,2019,8,939206.6292772524,0.168,157786.7137185784
23_58763,ITA,380.0,2019,9,531090.8299305878,0.168,89223.25942833876
23_58763,ITA,380.0,2019,10,177533.588755213,0.168,29825.642910875784
23_58764,ITA,380.0,2019,5,49667.37894669636,0.168,8344.119663044989
23_58764,ITA,380.0,2019,6,182155.09829781868,0.168,30602.05651403354
23_58764,ITA,380.0,2019,7,50720.82011795939,0.168,8521.097779817177
23_58764,ITA,380.0,2019,8,142658.74232328593,0.168,23966.66871031204
23_58764,ITA,380.0,2019,9,31160.094648172173,0.168,5234.895900892925
23_58766,ITA,380.0,2019,5,4466.603678207048,0.168,750.389417938784
23_58766,ITA,380.0,2019,6,45859.27949967036,0.168,7704.358955944621
23_58766,ITA,380.0,2019,7,19829.509076911625,0.168,3331.357524921153
23_58766,ITA,380.0,2019,8,33477.057446580846,0.168,5624.145651025582
23_58766,ITA,380.0,2019,9,3825.9161152094543,0.168,642.7539073551884
23_58767,ITA,380.0,2019,5,884.6452462393875,0.168,148.6204013682171
23_58767,ITA,380.0,2019,6,49519.42963082055,0.168,8319.264177977853
23_58767,ITA,380.0,2019,7,2063.247720353176,0.168,346.6256170193336
23_58767,ITA,380.0,2019,8,4707.731492263686,0.168,790.8988907002993
23_58767,ITA,380.0,2019,9,21898.6513964348,0.168,3678.973434601047
23_58768,ITA,380.0,2019,5,6763.632493391513,0.168,1136.2902588897743
23_58768,ITA,380.0,2019,6,8038.589877435596,0.168,1350.48309940918
23_58768,ITA,380.0,2019,7,8433.583339413832,0.168,1416.842001021524
23_58768,ITA,380.0,2019,8,11058.326199359306,0.168,1857.7988014923635
23_58768,ITA,380.0,2019,9,5321.481529756772,0.168,894.0088969991377
23_58769,ITA,380.0,2019,5,16807.79028859496,0.168,2823.708768483953
23_58769,ITA,380.0,2019,6,162135.36880146383,0.168,27238.741958645925
23_58769,ITA,380.0,2019,7,57065.27153864308,0.168,9586.96561849204
23_58769,ITA,380.0,2019,8,69729.3769720391,0.168,11714.53533130257
23_58769,ITA,380.0,2019,9,44069.890147621285,0.168,7403.741544800377
23_58772,ITA,380.0,2019,5,27180.83944540325,0.168,4566.381026827746
23_58772,ITA,380.0,2019,6,18840.320902224757,0.168,3165.1739115737587
23_58772,ITA,380.0,2019,7,19843.06508326925,0.168,3333.634933989235
23_58772,ITA,380.0,2019,8,18876.01513347873,0.168,3171.170542424427
23_58772,ITA,380.0,2019,9,46029.91183927843,0.168,7733.025188998777
23_58773,ITA,380.0,2019,5,15362.862151726596,0.168,2580.960841490069
23_58773,ITA,380.0,2019,6,19709.670230579737,0.168,3311.2245987373963
23_58773,ITA,380.0,2019,7,52276.08686944843,0.168,8782.382594067338
23_58773,ITA,380.0,2019,8,84994.8618556453,0.168,14279.136791748411
23_58773,ITA,380.0,2019,9,59034.054797062345,0.168,9917.721205906477
23_58774,ITA,380.0,2019,5,28258.055451683125,0.168,4747.353315882765
23_58774,ITA,380.0,2019,6,17080.575414726114,0.168,2869.5366696739875
23_58774,ITA,380.0,2019,7,21326.026148083594,0.168,3582.772392878044
23_58774,ITA,380.0,2019,8,38276.55109678637,0.168,6430.46058426011
23_58774,ITA,380.0,2019,9,28986.787432609744,0.168,4869.7802886784375
23_58775,ITA,380.0,2019,6,50458.57971771442,0.168,8477.041392576022
23_58775,ITA,380.0,2019,7,53016.4359102122,0.168,8906.761232915649
23_58775,ITA,380.0,2019,8,42149.52846011136,0.168,7081.120781298709
23_58775,ITA,380.0,2019,9,17652.214254922786,0.168,2965.5719948270284
23_58776,ITA,380.0,2019,6,228622.3954683481,0.168,38408.562438682486
23_58776,ITA,380.0,2019,7,218293.5806826037,0.168,36673.32155467742
23_58776,ITA,380.0,2019,8,228380.9930539489,0.168,38368.006833063424
23_58776,ITA,380.0,2019,9,70486.96925727514,0.168,11841.810835222224
23_58778,ITA,380.0,2019,5,17879.142627887115,0.168,3003.695961485036
23_58778,ITA,380.0,2019,6,113791.66597004104,0.168,19116.9998829669
23_58778,ITA,380.0,2019,7,104139.45853016456,0.168,17495.42903306765
23_58778,ITA,380.0,2019,8,131660.86062811603,0.168,22119.024585523493
23_58778,ITA,380.0,2019,9,62303.033749890325,0.168,10466.909669981576
23_58779,ITA,380.0,2019,5,102570.17532220075,0.168,17231.789454129732
23_58779,ITA,380.0,2019,6,496828.7209063336,0.168,83467.22511226404
23_58779,ITA,380.0,2019,7,706295.8269720193,0.168,118657.69893129924
23_58779,ITA,380.0,2019,8,790276.4387577032,0.168,132766.44171129414
23_58779,ITA,380.0,2019,9,457879.4087384114,0.168,76923.74066805313
23_58779,ITA,380.0,2019,10,164093.99207954106,0.168,27567.7906693629
23_58781,ITA,380.0,2019,5,1577.0922692647823,0.168,264.95150123648347
23_58781,ITA,380.0,2019,6,3431.0897985246243,0.168,576.4230861521369
23_58781,ITA,380.0,2019,7,6162.12878500965,0.168,1035.2376358816211
23_58781,ITA,380.0,2019,8,2531.9576415843203,0.168,425.3688837861658
23_58781,ITA,380.0,2019,9,1737.4482426395837,0.168,291.8913047634501
23_58782,ITA,380.0,2019,5,100592.88006917012,0.168,16899.60385162058
23_58782,ITA,380.0,2019,6,100247.24312680402,0.168,16841.53684530308
23_58782,ITA,380.0,2019,7,120379.85014289543,0.168,20223.814824006437
23_58782,ITA,380.0,2019,8,142583.3640986638,0.168,23954.00516857552
23_58782,ITA,380.0,2019,9,31036.51470339686,0.168,5214.134470170673
23_58783,ITA,380.0,2019,5,17405.03671262102,0.168,2924.046167720331
23_58783,ITA,380.0,2019,6,72277.73049008937,0.168,12142.658722335014
23_58783,ITA,380.0,2019,7,126217.64458074632,0.168,21204.564289565384
23_58783,ITA,380.0,2019,8,118794.119101451,0.168,19957.41200904377
23_58783,ITA,380.0,2019,9,89796.73481766328,0.168,15085.851449367432
23_58783,ITA,380.0,2019,10,40590.83150874032,0.168,6819.259693468375
23_58786,ITA,380.0,2019,5,47133.64936621394,0.168,7918.453093523943
23_58786,ITA,380.0,2019,6,241494.46622116544,0.168,40571.07032515579
23_58786,ITA,380.0,2019,7,110034.36861083865,0.168,18485.77392662089
23_58786,ITA,380.0,2019,8,178530.78008085105,0.168,29993.171053582977
23_58786,ITA,380.0,2019,9,111733.08288684876,0.168,18771.157924990595
23_58786,ITA,380.0,2019,10,49187.104140249794,0.168,8263.433495561965
23_58787,ITA,380.0,2019,6,14092.983278061209,0.168,2367.621190714283
23_58787,ITA,380.0,2019,7,7352.843047721374,0.168,1235.2776320171909
23_58787,ITA,380.0,2019,8,1658.0950337595657,0.168,278.5599656716071
23_58787,ITA,380.0,2019,9,10547.352221976342,0.168,1771.9551732920256
23_58789,ITA,380.0,2019,6,6414.117975298771,0.168,1077.5718198501936
23_58789,ITA,380.0,2019,7,35490.98741236671,0.168,5962.485885277608
23_58789,ITA,380.0,2019,8,28973.446019326264,0.168,4867.538931246812
23_58789,ITA,380.0,2019,9,26396.821147926872,0.168,4434.665952851715
23_58790,ITA,380.0,2019,6,7763.039103894705,0.168,1304.1905694543104
23_58790,ITA,380.0,2019,7,2493.01995042672,0.168,418.827351671689
23_58790,ITA,380.0,2019,8,3927.7493177704982,0.168,659.8618853854438
23_58790,ITA,380.0,2019,9,970.3754800742568,0.168,163.02308065247516
23_58791,ITA,380.0,2019,6,604484.934859823,0.168,101553.46905645028
23_58791,ITA,380.0,2019,7,1004114.7230857282,0.168,168691.27347840235
23_58791,ITA,380.0,2019,8,916454.0162466208,0.168,153964.27472943228
23_58791,ITA,380.0,2019,9,408313.6242068544,0.168,68596.68886675154
23_58791,ITA,380.0,2019,10,188184.66778759143,0.168,31615.02418831537
23_58793,ITA,380.0,2019,5,60998.239910157296,0.168,10247.704304906429
23_58793,ITA,380.0,2019,6,276242.7960487273,0.168,46408.78973618619
23_58793,ITA,380.0,2019,7,175459.62638590945,0.168,29477.21723283279
23_58793,ITA,380.0,2019,8,197114.754787282,0.168,33115.27880426338
23_58793,ITA,380.0,2019,9,142027.9336422346,0.168,23860.69285189541
23_58794,ITA,380.0,2019,6,24594.19496057753,0.168,4131.824753377025
23_58794,ITA,380.0,2019,7,30264.703337019117,0.168,5084.470160619211
23_58794,ITA,380.0,2019,8,28998.847579953734,0.168,4871.806393432227
23_58794,ITA,380.0,2019,9,9727.196998613766,0.168,1634.1690957671128
23_58796,ITA,380.0,2019,5,21584.32472057516,0.168,3626.1665530566265
23_58796,ITA,380.0,2019,6,54458.84473026274,0.168,9149.08591468414
23_58796,ITA,380.0,2019,7,39489.0259927188,0.168,6634.156366776759
23_58796,ITA,380.0,2019,8,23530.293447418226,0.168,3953.089299166262
23_58796,ITA,380.0,2019,9,2187.097471127994,0.168,367.4323751495031
23_58796,ITA,380.0,2019,10,14246.364114660442,0.168,2393.3891712629543
23_58797,ITA,380.0,2019,6,68044.97054144825,0.168,11431.555050963309
23_58797,ITA,380.0,2019,7,120762.6879054898,0.168,20288.131568122288
23_58797,ITA,380.0,2019,8,90280.19359869772,0.168,15167.072524581215
23_58797,ITA,380.0,2019,9,57550.85863269007,0.168,9668.544250291932
23_58799,ITA,380.0,2019,6,57099.13848762208,0.168,9592.65526592051
23_58799,ITA,380.0,2019,7,75428.46767151194,0.168,12671.982568814006
23_58799,ITA,380.0,2019,8,34931.18883898053,0.168,5868.43972494873
23_58799,ITA,380.0,2019,9,34520.90894971596,0.168,5799.512703552281
23_58800,ITA,380.0,2019,6,16980.685939246672,0.168,2852.755237793441
23_58800,ITA,380.0,2019,7,68529.17205796087,0.168,11512.900905737426
23_58800,ITA,380.0,2019,8,31119.75260143659,0.168,5228.118437041348
23_58800,ITA,380.0,2019,9,17675.121812084068,0.168,2969.4204644301235
23_58808,ITA,380.0,2019,5,15187.074661635805,0.168,2551.4285431548155
23_58808,ITA,380.0,2019,6,13812.861039439384,0.168,2320.5606546258164
23_58808,ITA,380.0,2019,7,5525.227431672276,0.168,928.2382085209424
23_58808,ITA,380.0,2019,8,12431.77613152717,0.168,2088.5383900965644
23_58808,ITA,380.0,2019,9,9653.315101471024,0.168,1621.7569370471322
23_58808,ITA,380.0,2019,10,16000.52524564707,0.168,2688.088241268708
23_58810,ITA,380.0,2019,6,16942.25544817661,0.168,2846.2989152936707
23_58810,ITA,380.0,2019,7,12121.737109799147,0.168,2036.451834446257
23_58810,ITA,380.0,2019,8,13431.804778513126,0.168,2256.543202790205
23_58810,ITA,380.0,2019,9,3844.775675631703,0.168,645.9223135061261
23_58812,ITA,380.0,2019,5,4459.371359478259,0.168,749.1743883923476
23_58812,ITA,380.0,2019,6,7294.424166350675,0.168,1225.4632599469137
23_58812,ITA,380.0,2019,7,21163.993025155185,0.168,3555.550828226071
23_58812,ITA,380.0,2019,8,26115.094127555614,0.168,4387.335813429344
23_58812,ITA,380.0,2019,9,16005.644039654391,0.168,2688.948198661938
23_58813,ITA,380.0,2019,5,166856.97974919222,0.168,28031.972597864296
23_58813,ITA,380.0,2019,6,880733.0271345135,0.168,147963.14855859827
23_58813,ITA,380.0,2019,7,1443215.8935773834,0.168,242460.2701210004
23_58813,ITA,380.0,2019,8,1402437.2431760204,0.168,235609.45685357144
23_58813,ITA,380.0,2019,9,852261.9252078745,0.168,143180.00343492292
23_58813,ITA,380.0,2019,10,343919.15331124124,0.168,57778.41775628853
23_58818,ITA,380.0,2019,5,11583.898496847,0.168,1946.094947470296
23_58818,ITA,380.0,2019,6,90498.44643903084,0.168,15203.73900175718
23_58818,ITA,380.0,2019,7,120579.95104107674,0.168,20257.43177490089
23_58818,ITA,380.0,2019,8,118771.1802000634,0.168,19953.55827361065
23_58818,ITA,380.0,2019,9,87054.01835364976,0.168,14625.07508341316
23_58818,ITA,380.0,2019,10,26101.043473332786,0.168,4384.975303519908
23_58819,ITA,380.0,2019,5,6824.285243092354,0.168,1146.4799208395154
23_58819,ITA,380.0,2019,6,46091.89980999096,0.168,7743.439168078481
23_58819,ITA,380.0,2019,7,17309.973191469235,0.168,2908.075496166832
23_58819,ITA,380.0,2019,8,47051.3139380237,0.168,7904.620741587982
23_58819,ITA,380.0,2019,9,28932.628675579534,0.168,4860.681617497362
23_58819,ITA,380.0,2019,10,23852.69620114332,0.168,4007.252961792078
23_58821,ITA,380.0,2019,5,39783.72765589276,0.168,6683.666246189984
23_58821,ITA,380.0,2019,6,44063.63938608483,0.168,7402.6914168622525
23_58821,ITA,380.0,2019,7,4517.54610909685,0.168,758.9477463282709
23_58821,ITA,380.0,2019,8,23534.69956617837,0.168,3953.829527117966
23_58821,ITA,380.0,2019,9,8640.183297867943,0.168,1451.5507940418145
23_58823,ITA,380.0,2019,5,5300.774005900687,0.168,890.5300329913154
23_58823,ITA,380.0,2019,6,25230.884034244107,0.168,4238.788517753011
23_58823,ITA,380.0,2019,7,6035.201873471678,0.168,1013.913914743242
23_58823,ITA,380.0,2019,8,19088.10228291032,0.168,3206.801183528934
23_58823,ITA,380.0,2019,9,8508.585625120671,0.168,1429.442385020273
23_58824,ITA,380.0,2019,5,30130.425573052424,0.168,5061.911496272807
23_58824,ITA,380.0,2019,6,26207.633977949496,0.168,4402.882508295515
23_58824,ITA,380.0,2019,7,48775.61933019896,0.168,8194.304047473424
23_58824,ITA,380.0,2019,8,75392.83173948954,0.168,12665.995732234243
23_58824,ITA,380.0,2019,9,34418.050257027,0.168,5782.232443180536
23_58827,ITA,380.0,2019,5,111451.49242600094,0.168,18723.85072756816
